"","rules","support","confidence","lift","variables"
"339","{80018001 - Compressed Air Fittings,81010109 - Milking System - AMS Multibox} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,0.304347826086957,20.4839319470699,"10030101 - Oil Vane Style Pump"
"340","{10010504 - DairyProQ M-Line,10031001 - Vacuum Technology diverse attachment parts} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"341","{10010504 - DairyProQ M-Line,80906201 - Global/unspecific Parts PVC Hoses} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"342","{10010504 - DairyProQ M-Line,80016299 - Compressed Air PVC/Plastic Parts general/others} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,0.8125,54.6847826086956,"10030101 - Oil Vane Style Pump"
"343","{10010504 - DairyProQ M-Line,10040403 - Milk Pipe Stainless Steel Inch} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"344","{10010504 - DairyProQ M-Line,20070101 - Parlour Selection for Cows} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"345","{10010504 - DairyProQ M-Line,20070102 - Selection AMS for Cows} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"346","{10010504 - DairyProQ M-Line,80905007 - Global/unspecific Electronic Parts Installation Ma} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"347","{10010504 - DairyProQ M-Line,81036199 - Vacuum Technology Rubber general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"348","{10010504 - DairyProQ M-Line,81056199 - Cleaning Rubber general/others} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.857142857142857,57.6894409937888,"10030101 - Oil Vane Style Pump"
"349","{10010504 - DairyProQ M-Line,20040101 - Parlour ID for Cows Herringbone Parlours, ATD and } => {10030101 - Oil Vane Style Pump}",0.00209948320413437,0.928571428571429,62.4968944099379,"10030101 - Oil Vane Style Pump"
"350","{10010504 - DairyProQ M-Line,20010501 - Dairyplan-CDs} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"351","{10010504 - DairyProQ M-Line,81038099 - Vacuum Technology Fitting/Fixing Parts general/oth} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"352","{10010504 - DairyProQ M-Line,20020199 - Elektronik hardware VC3} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"353","{10010504 - DairyProQ M-Line,10040503 - Accessories Milk Lines Stainless Steel inch} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,0.928571428571429,62.4968944099379,"10030101 - Oil Vane Style Pump"
"354","{10010504 - DairyProQ M-Line,10030501 - Vacuum Tanks} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"355","{10010504 - DairyProQ M-Line,10010899 - Milking Parlour Accessories others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"356","{10010504 - DairyProQ M-Line,81010108 - Leonardo Installations} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.923076923076923,62.1270903010033,"10030101 - Oil Vane Style Pump"
"357","{10010504 - DairyProQ M-Line,10019898 - Milking Parlour Frames diverse attachment parts} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"358","{10010504 - DairyProQ M-Line,71025099 - Milking Accessories other} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"359","{10010504 - DairyProQ M-Line,10030699 - Frequency Converter Vacuum Pumps} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"360","{10010504 - DairyProQ M-Line,20020499 - Electronic Hardware other versions} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.923076923076923,62.1270903010033,"10030101 - Oil Vane Style Pump"
"361","{10010504 - DairyProQ M-Line,10030801 - Vacuum Pipes Plastic} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"362","{10010504 - DairyProQ M-Line,10030703 - Vacuum Regulators (servo-controlled)} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,0.928571428571429,62.4968944099379,"10030101 - Oil Vane Style Pump"
"363","{10010504 - DairyProQ M-Line,95010101 - Tools} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"364","{10010504 - DairyProQ M-Line,20020299 - Electronic Hardware DPNET} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"365","{10010504 - DairyProQ M-Line,80905008 - Global/unspecific Electro Cables} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.857142857142857,57.6894409937888,"10030101 - Oil Vane Style Pump"
"366","{10010504 - DairyProQ M-Line,10030804 - Vacuum Distribution System Accessories} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"367","{10010504 - DairyProQ M-Line,10999999 - Global/unspecific others} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,0.866666666666667,58.3304347826087,"10030101 - Oil Vane Style Pump"
"368","{10010504 - DairyProQ M-Line,81096002 - Clusters Silicone long Milk Tubes} => {10030101 - Oil Vane Style Pump}",0.00209948320413437,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"369","{10010504 - DairyProQ M-Line,82030101 - ID Tags/Labels Collars and Accessories} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"370","{10010504 - DairyProQ M-Line,80906199 - global/unspececific Rubber Parts others} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.923076923076923,62.1270903010033,"10030101 - Oil Vane Style Pump"
"371","{10010504 - DairyProQ M-Line,80906102 - Global/unspecific Rubber O-Rings} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"372","{10010504 - DairyProQ M-Line,81010109 - Milking System - AMS Multibox} => {10030101 - Oil Vane Style Pump}",0.00193798449612403,0.75,50.4782608695652,"10030101 - Oil Vane Style Pump"
"373","{10040105 - Milk Receiver  Vessel and Traps,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"374","{10040404 - Milk Line Packages,80908099 - Global/unspecific Fixings/Fittings others} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"375","{10040401 - Milk Pipe Plastic,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"376","{10040404 - Milk Line Packages,81010102 - Milking System - parallel} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"377","{10040404 - Milk Line Packages,81019999 - Milking System general/others} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"378","{10040404 - Milk Line Packages,10050106 - Air Injector} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"379","{10040404 - Milk Line Packages,80905005 - Global/unspecific Electro Terminal Blocks/Connecto} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"380","{10040404 - Milk Line Packages,81096104 - Clusters Rubber long Vacuum Tubes} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"381","{10040404 - Milk Line Packages,20050106 - Milk Samplers} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"382","{10040402 - Pipe Stainless Steel metric,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"383","{10040102 - Milk Receiver Pump, Stainless Steel,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"384","{10040404 - Milk Line Packages,10069998 - Pulsation diverse attachement parts} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"385","{10040201 - Milk Filter,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"386","{10040404 - Milk Line Packages,10080106 - Milking Control Units DeMax for Milking Parlours w} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"387","{10010898 - Milking Parlour Accessories,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"388","{10040404 - Milk Line Packages,10050102 - Through System Washers} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"389","{10040404 - Milk Line Packages,20050104 - Milk Metering with accessories} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"390","{10040404 - Milk Line Packages,20050102 - Milking Control Units with or without Milk Meterin} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"391","{10040404 - Milk Line Packages,20010501 - Dairyplan-CDs} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"392","{10040404 - Milk Line Packages,10040503 - Accessories Milk Lines Stainless Steel inch} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"393","{10030501 - Vacuum Tanks,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"394","{10010899 - Milking Parlour Accessories others,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"395","{10040404 - Milk Line Packages,81010108 - Leonardo Installations} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"396","{10019898 - Milking Parlour Frames diverse attachment parts,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"397","{10030699 - Frequency Converter Vacuum Pumps,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"398","{10040404 - Milk Line Packages,20020499 - Electronic Hardware other versions} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"399","{10030801 - Vacuum Pipes Plastic,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"400","{10040404 - Milk Line Packages,81096102 - Clusters Rubber long Milk Tubes} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"401","{10030703 - Vacuum Regulators (servo-controlled),10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"402","{10040404 - Milk Line Packages,95010101 - Tools} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"403","{10040404 - Milk Line Packages,20020299 - Electronic Hardware DPNET} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"404","{10040404 - Milk Line Packages,80905008 - Global/unspecific Electro Cables} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"405","{10030804 - Vacuum Distribution System Accessories,10040404 - Milk Line Packages} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"406","{10040404 - Milk Line Packages,10040502 - Accessories Milk Lines Stainless Steel  metric} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"407","{10040404 - Milk Line Packages,10999999 - Global/unspecific others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"408","{10040404 - Milk Line Packages,81046199 - Milk Handling Rubber general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"409","{10040404 - Milk Line Packages,80908001 - Global/unspecific Screws / Nuts / Washers / Rivets} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"410","{10040404 - Milk Line Packages,80906199 - global/unspececific Rubber Parts others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"411","{10040404 - Milk Line Packages,81096101 - Clusters Rubber Liners} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"412","{10040501 - Accessories Milk Lines Plastic,95110101 - Sticker / Warning Labels / Signs Milking Systems} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"413","{10040501 - Accessories Milk Lines Plastic,10060101 - Pulsators (electric) with Stimulation} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"414","{10040501 - Accessories Milk Lines Plastic,82055001 - Milking Management Automatic Change Over Milking/C} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"415","{10040501 - Accessories Milk Lines Plastic,95080101 - Gifts / Presents} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"416","{10040501 - Accessories Milk Lines Plastic,10080301 - Tack-Off Cylinder} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"417","{10040401 - Milk Pipe Plastic,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"418","{10040501 - Accessories Milk Lines Plastic,81010102 - Milking System - parallel} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"419","{10040501 - Accessories Milk Lines Plastic,10050201 - CIP Units for Cows} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"420","{10040501 - Accessories Milk Lines Plastic,81019999 - Milking System general/others} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"421","{10040501 - Accessories Milk Lines Plastic,10050106 - Air Injector} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"422","{10040501 - Accessories Milk Lines Plastic,10070101 - Cluster Positioning for Cows} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,0.875,58.8913043478261,"10030101 - Oil Vane Style Pump"
"423","{10040501 - Accessories Milk Lines Plastic,82048099 - Parlour ID Attachment Parts} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"424","{10040501 - Accessories Milk Lines Plastic,20050106 - Milk Samplers} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"425","{10040402 - Pipe Stainless Steel metric,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"426","{10040102 - Milk Receiver Pump, Stainless Steel,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"427","{10040501 - Accessories Milk Lines Plastic,10069998 - Pulsation diverse attachement parts} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"428","{10040201 - Milk Filter,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"429","{10040501 - Accessories Milk Lines Plastic,10080106 - Milking Control Units DeMax for Milking Parlours w} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"430","{10010898 - Milking Parlour Accessories,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"431","{10040501 - Accessories Milk Lines Plastic,10050102 - Through System Washers} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"432","{10040501 - Accessories Milk Lines Plastic,20050104 - Milk Metering with accessories} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"433","{10040501 - Accessories Milk Lines Plastic,81048001 - Milk Handling Fixing/Fitting Milk Line Connection} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.833333333333333,56.0869565217391,"10030101 - Oil Vane Style Pump"
"434","{10040501 - Accessories Milk Lines Plastic,20040101 - Parlour ID for Cows Herringbone Parlours, ATD and } => {10030101 - Oil Vane Style Pump}",0.00129198966408269,0.888888888888889,59.8260869565217,"10030101 - Oil Vane Style Pump"
"435","{10040501 - Accessories Milk Lines Plastic,20050102 - Milking Control Units with or without Milk Meterin} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"436","{10040501 - Accessories Milk Lines Plastic,20010501 - Dairyplan-CDs} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"437","{10040501 - Accessories Milk Lines Plastic,20020199 - Elektronik hardware VC3} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,0.875,58.8913043478261,"10030101 - Oil Vane Style Pump"
"438","{10040501 - Accessories Milk Lines Plastic,81096203 - Clusters PVC long Vacuum Tubes} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"439","{10030501 - Vacuum Tanks,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"440","{10010899 - Milking Parlour Accessories others,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"441","{10040501 - Accessories Milk Lines Plastic,81010108 - Leonardo Installations} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,0.888888888888889,59.8260869565217,"10030101 - Oil Vane Style Pump"
"442","{10019898 - Milking Parlour Frames diverse attachment parts,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"443","{10030699 - Frequency Converter Vacuum Pumps,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"444","{10040501 - Accessories Milk Lines Plastic,20020499 - Electronic Hardware other versions} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"445","{10030801 - Vacuum Pipes Plastic,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"446","{10030703 - Vacuum Regulators (servo-controlled),10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"447","{10040501 - Accessories Milk Lines Plastic,95010101 - Tools} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"448","{10040501 - Accessories Milk Lines Plastic,20020299 - Electronic Hardware DPNET} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"449","{10040501 - Accessories Milk Lines Plastic,80905008 - Global/unspecific Electro Cables} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"450","{10030804 - Vacuum Distribution System Accessories,10040501 - Accessories Milk Lines Plastic} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"451","{10040501 - Accessories Milk Lines Plastic,10040502 - Accessories Milk Lines Stainless Steel  metric} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"452","{10040501 - Accessories Milk Lines Plastic,10999999 - Global/unspecific others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.916666666666667,61.695652173913,"10030101 - Oil Vane Style Pump"
"453","{10040501 - Accessories Milk Lines Plastic,81046199 - Milk Handling Rubber general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.769230769230769,51.7725752508361,"10030101 - Oil Vane Style Pump"
"454","{10040501 - Accessories Milk Lines Plastic,81096002 - Clusters Silicone long Milk Tubes} => {10030101 - Oil Vane Style Pump}",0.00129198966408269,0.888888888888889,59.8260869565217,"10030101 - Oil Vane Style Pump"
"455","{10040501 - Accessories Milk Lines Plastic,80906199 - global/unspececific Rubber Parts others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,0.846153846153846,56.9498327759197,"10030101 - Oil Vane Style Pump"
"456","{10040501 - Accessories Milk Lines Plastic,81096101 - Clusters Rubber Liners} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.818181818181818,55.0671936758893,"10030101 - Oil Vane Style Pump"
"457","{10031001 - Vacuum Technology diverse attachment parts,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"458","{81078099 - Cluster Posit. Fixing/Fitting general/others,83010299 - Milk Outlet Equipment} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,0.875,58.8913043478261,"10030101 - Oil Vane Style Pump"
"459","{10040403 - Milk Pipe Stainless Steel Inch,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"460","{20070101 - Parlour Selection for Cows,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"461","{20070102 - Selection AMS for Cows,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"462","{80905007 - Global/unspecific Electronic Parts Installation Ma,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"463","{10010503 - Mione,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"464","{81036199 - Vacuum Technology Rubber general/others,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"465","{20040101 - Parlour ID for Cows Herringbone Parlours, ATD and ,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"466","{20010501 - Dairyplan-CDs,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,0.9,60.5739130434783,"10030101 - Oil Vane Style Pump"
"467","{81038099 - Vacuum Technology Fitting/Fixing Parts general/oth,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.833333333333333,56.0869565217391,"10030101 - Oil Vane Style Pump"
"468","{10040503 - Accessories Milk Lines Stainless Steel inch,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.909090909090909,61.1857707509881,"10030101 - Oil Vane Style Pump"
"469","{10030501 - Vacuum Tanks,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"470","{10010899 - Milking Parlour Accessories others,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"471","{81010108 - Leonardo Installations,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"472","{10019898 - Milking Parlour Frames diverse attachment parts,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"473","{10030699 - Frequency Converter Vacuum Pumps,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00145348837209302,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"474","{20020499 - Electronic Hardware other versions,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00113049095607235,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"475","{10030801 - Vacuum Pipes Plastic,81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.0017764857881137,1,67.304347826087,"10030101 - Oil Vane Style Pump"
"476","{10030703 - Vacuum Regulators (servo-controlled),81078099 - Cluster Posit. Fixing/Fitting general/others} => {10030101 - Oil Vane Style Pump}",0.00161498708010336,0.833333333333333,56.0869565217391,"10030101 - Oil Vane Style Pump"
