"Id","Sales"
19838,4228.00009327102
20694,4171.11984834915
21550,0
22406,4539.42929086631
23262,6110.13708632939
24118,5998.62249063304
24974,6033.99022341759
25830,5440.64654337559
26686,6134.34853494229
27542,0
28398,4539.42929086631
29254,4687.82375178618
30110,4164.71445560486
30966,4063.15422458045
31822,4228.00009327102
32678,4171.11984834915
33534,0
34390,4539.42929086631
35246,6110.13708632939
36102,5998.62249063304
36958,6033.99022341759
37814,5440.64654337559
38670,6134.34853494229
39526,0
40382,4539.42929086631
151,12053.6186909142
1007,12191.9466349344
1863,12750.8921583584
2719,14680.1414921246
3575,0
4431,9390.08001385571
5287,9109.34579215824
6143,8541.8801918475
6999,8541.8801918475
7855,8541.8801918475
8711,9214.2535010373
9567,0
10423,9390.08001385571
11279,12053.6186909142
12135,12053.6186909142
12991,12191.9466349344
13847,12750.8921583584
14703,14680.1414921246
15559,0
16415,9302.81559860978
17271,9336.09121459889
18127,8541.8801918475
18983,8541.8801918475
19839,8541.8801918475
20695,9263.99663460719
21551,0
22407,9302.81559860978
23263,12053.6186909142
24119,12053.6186909142
24975,12191.9466349344
25831,12750.8921583584
26687,14680.1414921246
27543,0
28399,9302.81559860978
29255,9336.09121459889
30111,8541.8801918475
30967,8541.8801918475
31823,8679.05538041523
32679,9167.96939051669
33535,0
34391,9302.81559860978
35247,11826.0792130832
36103,11826.0792130832
36959,11868.9872961949
37815,12821.3813737097
38671,14268.5007861823
39527,0
40383,9302.81559860978
152,6988.89972025554
1008,8160.20977438488
1864,7895.37708230028
2720,8917.60746537549
3576,0
4432,5369.25041140714
5288,5882.97487726186
6144,5426.76767261691
7000,5472.78660996624
7856,5357.14871815038
8712,5640.04403529844
9568,0
10424,5369.25041140714
11280,7826.14879647819
12136,6988.89972025554
12992,8160.20977438488
13848,7895.37708230028
14704,9263.92064713055
15560,0
16416,5311.01166592078
17272,5831.42121681187
18128,5453.69730144271
18984,5150.44308727504
19840,5119.87141937969
20696,5607.53963763558
21552,0
22408,5311.01166592078
23264,7877.40026228162
24120,7638.09640156108
24976,7697.67430498376
25832,7303.03805519166
26688,8696.49049337037
27544,0
28400,5311.01166592078
29256,5784.13805949959
30112,5170.97024833665
30968,5150.44308727504
31824,5119.87141937969
32680,5607.53963763558
33536,0
34392,5311.01166592078
35248,7877.40026228162
36104,7638.09640156108
36960,7697.67430498376
37816,7303.03805519166
38672,8696.49049337037
39528,0
40384,5311.01166592078
153,8159.06339895073
1009,8598.10604379261
1865,9107.40329477112
2721,11487.2328478927
3577,0
4433,7572.46267462389
5289,6915.48966940663
6145,6431.16723256025
7001,6430.44343854933
7857,6022.97636358378
8713,7319.47740638223
9569,0
10425,7572.46267462389
11281,9086.56925403826
12137,8293.11974499793
12993,8568.52609904944
13849,9341.02385357036
14705,11656.414794379
15561,0
16417,7572.46267462389
17273,7004.20779727202
18129,6525.86902929891
18985,6373.35497885164
19841,6072.40041465002
20697,6916.19218744847
21553,0
22409,7572.46267462389
23265,8796.43516866544
24121,8105.80953664529
24977,8403.84966573723
25833,9154.83101753643
26689,11656.414794379
27545,0
28401,7572.46267462389
29257,7004.20779727202
30113,6525.86902929891
30969,6373.35497885164
31825,6072.40041465002
32681,6916.19218744847
33537,0
34393,7572.46267462389
35249,8796.43516866544
36105,8105.80953664529
36961,8403.84966573723
37817,9154.83101753643
38673,11656.414794379
39529,0
40385,7572.46267462389
154,7359.4075407951
1010,7853.1759705919
1866,8784.16932136584
2722,9631.69958784334
3578,0
4434,5771.93490224515
5290,6170.62937668689
6146,6042.5805331548
7002,6123.14568070221
7858,6038.13439349109
8714,6574.66204186626
9570,0
10426,5771.93490224515
11282,7667.52545284393
12138,7359.4075407951
12994,7853.1759705919
13850,8784.16932136584
14706,9631.69958784334
15562,0
16418,5771.93490224515
17274,6379.32801907789
18130,6042.5805331548
18986,6123.14568070221
19842,6038.13439349109
20698,6395.65601942453
21554,0
22410,5771.93490224515
23266,7836.68836724024
24122,7753.13805281518
24978,7942.21099396733
25834,8784.16932136584
26690,9631.69958784334
27546,0
28402,5771.93490224515
29258,6379.32801907789
30114,6042.5805331548
30970,6123.14568070221
31826,5938.11954942656
32682,6696.04991763821
33538,0
34394,5771.93490224515
35250,7912.60546575348
36106,7592.11921191189
36962,8042.20406234659
37818,8447.49310661943
38674,9487.74477071637
39530,0
40386,5771.93490224515
155,6087.53532308941
1011,5223.03629935429
1867,5210.27201734526
2723,6549.87930506119
3579,0
4435,5524.02639883024
5291,4864.01815103417
6147,4324.29358573404
7003,3735.03530272632
7859,3615.4322956405
8715,4528.91416886253
9571,0
10427,5524.02639883024
11283,6117.17907497119
12139,6087.53532308941
12995,5223.03629935429
13851,5210.27201734526
14707,6667.00204179967
15563,0
16419,5597.60731138265
17275,5284.48402406371
18131,4571.22162215961
18987,3932.002106505
19843,3682.76310693434
20699,4513.99612198919
21555,0
22411,5597.60731138265
23267,6070.66536555344
24123,5956.61287583648
24979,5251.94400130831
25835,5201.37066383161
26691,6667.00204179967
27547,0
28403,5597.60731138265
29259,5284.48402406371
30115,4571.22162215961
30971,3932.002106505
31827,4302.26832609416
32683,4465.66147057479
33539,0
34395,5597.60731138265
35251,6307.21866416067
36107,5681.01881867604
36963,5624.6248162422
37819,5456.31141480892
38675,7315.24165020076
39531,0
40387,5597.60731138265
156,6006.80664540542
1012,6075.51211941886
1868,6601.30004463799
2724,8083.46921297848
3580,0
4436,6144.84154213752
5292,5438.39785345019
6148,5358.84088272756
7004,5325.17915859113
7860,5063.07018442545
8716,5692.17133455478
9572,0
10428,6144.84154213752
11284,6518.72471798443
12140,6426.39782660188
12996,6292.22902269786
13852,6768.46776293199
14708,8390.02471084551
15564,0
16420,7402.87758565459
17276,5389.9219361607
18132,5256.8396563368
18988,5006.86269789514
19844,4909.60191094816
20700,5552.73075606115
21556,0
22412,7402.87758565459
23268,6540.31651610151
24124,6334.91673521654
24980,6202.65755460675
25836,6690.02986835838
26692,8390.02471084551
27548,0
28404,7402.87758565459
29260,5389.9219361607
30116,5256.8396563368
30972,5006.86269789514
31828,4909.60191094816
32684,5552.73075606115
33540,0
34396,7402.87758565459
35252,6540.31651610151
36108,6334.91673521654
36964,6202.65755460675
37820,6690.02986835838
38676,8390.02471084551
39532,0
40388,7402.87758565459
157,5570.37949981538
1013,5837.91650988293
1869,6542.80107313953
2725,7223.85552672374
3581,0
4437,4597.82045233747
5293,5090.37840203564
6149,5232.22375772531
7005,5247.9573740713
7861,5139.47614582056
8717,5360.06625953898
9573,0
10429,4597.82045233747
11285,5893.6000976051
12141,5662.92452920305
12997,5855.40634571601
13853,6451.28073482018
14709,7319.96332455816
15565,0
16421,4597.82045233747
17277,5155.89770606792
18133,5258.70629764987
18989,5274.51953339344
19845,5165.48933980295
20701,5337.04675815974
21557,0
22413,4597.82045233747
23269,5938.99356673694
24125,5599.50787226502
24981,5819.31259122124
25837,6389.87186638022
26693,7319.96332455816
27549,0
28405,0
29261,5155.89770606792
30117,5258.70629764987
30973,5274.51953339344
31829,5165.48933980295
32685,5337.04675815974
33541,0
34397,4597.82045233747
35253,5938.99356673694
36109,5599.50787226502
36965,5819.31259122124
37821,6389.87186638022
38677,7319.96332455816
39533,0
40389,4597.82045233747
158,7915.63314740474
1014,7895.96147631254
1870,9040.09263379407
2726,10317.7677452928
3582,0
4438,4988.51645000224
5294,5956.21347117154
6150,6400.81714659594
7006,6086.01363493077
7862,6554.63092978605
8718,6830.3768501033
9574,0
10430,4988.51645000224
11286,7773.59790765844
12142,7915.63314740474
12998,7895.96147631254
13854,9040.09263379407
14710,10317.7677452928
15566,0
16422,4883.76220659101
17278,6255.18262506649
18134,6400.81714659594
18990,6183.02360393267
19846,6554.63092978605
20702,6908.59624716708
21558,0
22414,4883.76220659101
23270,7834.7198043079
24126,8151.81531231568
24982,7974.76467815516
25838,8920.00802549756
26694,10317.7677452928
27550,0
28406,4883.76220659101
29262,6255.18262506649
30118,6400.81714659594
30974,6183.02360393267
31830,6380.77392066629
32686,7193.93924261701
33542,0
34398,4883.76220659101
35254,7922.23072368499
36110,8140.23859482619
36966,7946.10713569598
37822,8188.7130221277
38678,10166.1020588811
39534,0
40390,4883.76220659101
159,11035.1491055147
1015,11477.8714474485
1871,12152.9132495769
2727,14697.9461857562
3583,0
4439,7931.40545797177
5295,8464.07154841593
6151,8309.05922999672
7007,8387.18117365113
7863,8403.15875896204
8719,8876.87631489184
9575,0
10431,7931.40545797177
11287,10696.4604385196
12143,11035.1491055147
12999,11477.8714474485
13855,12152.9132495769
14711,14697.9461857562
15567,0
16423,7931.40545797177
17279,8332.61262830408
18135,8691.83019216602
18991,8674.04866766488
19847,8962.24823191759
20703,9311.79566419052
21559,0
22415,7931.40545797177
23271,10605.1758939746
24127,10509.236251173
24983,10983.3653668841
25839,12507.9935412728
26695,15139.1953947448
27551,0
28407,7931.40545797177
29263,8332.61262830408
30119,8691.83019216602
30975,8674.04866766488
31831,8962.24823191759
32687,9311.79566419052
33543,0
34399,7931.40545797177
35255,10605.1758939746
36111,10509.236251173
36967,10983.3653668841
37823,12507.9935412728
38679,15139.1953947448
39535,0
40391,7931.40545797177
160,6728.92338444936
1016,6295.89772493676
1872,7058.56120270486
2728,7951.39142128242
3584,2304.18321830467
4440,4876.98603869101
5296,5011.85118916038
6152,5205.11834149556
7008,4907.01657569206
7864,4846.73932843204
8720,5261.46333771292
9576,2304.18321830467
10432,4876.98603869101
11288,6465.77773242935
12144,6728.92338444936
13000,6295.89772493676
13856,7058.56120270486
14712,8621.21064831011
15568,2709.64874751566
16424,5536.93118630658
17280,5948.68150173671
18136,6735.19363205958
18992,5566.24092872538
19848,6648.42314737579
20704,6572.63931552862
21560,2709.64874751566
22416,5536.93118630658
23272,7309.83762583466
24128,7946.64829129036
24984,7584.12823107051
25840,7606.97707497867
26696,9621.43001252599
27552,2709.64874751566
28408,5536.93118630658
29264,5948.68150173671
30120,6735.19363205958
30976,5566.24092872538
31832,6648.42314737579
32688,6572.63931552862
33544,2709.64874751566
34400,5536.93118630658
35256,7309.83762583466
36112,7946.64829129036
36968,7584.12823107051
37824,7606.97707497867
38680,9621.43001252599
39536,2709.64874751566
40392,5536.93118630658
161,3327.41382476513
1017,3263.84808889005
1873,3648.28740902699
2729,4057.76683766292
3585,0
4441,2760.54727801841
5297,2478.98609930421
6153,2593.97034070692
7009,2415.5495522217
7865,2229.82889699326
8721,2542.14278092075
9577,0
10433,2760.54727801841
11289,3967.24956333477
12145,3767.51901973069
13001,3747.10808567912
13857,3661.43498986474
14713,4152.64492837579
15569,0
16425,2753.64556995855
17281,2782.95841872724
18137,2538.08274868192
18993,2388.17239507816
19849,2264.33425299983
20705,2533.37314850468
21561,0
22417,2753.64556995855
23273,3978.40085136676
24129,3627.54904330955
24985,3581.49243758249
25841,3906.444082856
26697,4152.64492837579
27553,0
28409,2753.64556995855
29265,2782.95841872724
30121,2538.08274868192
30977,2388.17239507816
31833,2264.33425299983
32689,2533.37314850468
33545,0
34401,2753.64556995855
35257,3978.40085136676
36113,3627.54904330955
36969,3581.49243758249
37825,3906.444082856
38681,4152.64492837579
39537,0
40393,2753.64556995855
162,4855.94723493053
1018,5711.56945947227
1874,5885.89577234258
2730,5795.53996299551
3586,0
4442,3100.10795779964
5298,4204.65350125186
6154,4068.40516706362
7010,4116.06030135507
7866,3922.24021108343
8722,4167.19537246353
9578,0
10434,3100.10795779964
11290,5124.54671083609
12146,4855.94723493053
13002,5711.56945947227
13858,5885.89577234258
14714,5864.71349066211
15570,0
16426,3295.17579880652
17282,4060.24486850218
18138,3696.03965592663
18994,3933.65974807748
19850,3849.48524240961
20706,4322.09185076929
21562,0
22418,3295.17579880652
23274,5458.28479660417
24130,4876.74925712893
24986,5480.6010944135
25842,5164.88333611906
26698,6348.70779278764
27554,0
28410,3295.17579880652
29266,4060.24486850218
30122,3696.03965592663
30978,3933.65974807748
31834,3849.48524240961
32690,4322.09185076929
33546,0
34402,3295.17579880652
35258,5458.28479660417
36114,4876.74925712893
36970,5480.6010944135
37826,5164.88333611906
38682,6348.70779278764
39538,0
40394,3295.17579880652
163,8170.56479593746
1019,8213.9533935236
1875,9862.08218153229
2731,11637.375175354
3587,0
4443,7079.95787540382
5299,6727.94404524736
6155,6325.23092640683
7011,6378.42206338937
7867,6317.00764332871
8723,6420.60792219306
9579,0
10435,7079.95787540382
11291,8586.17731852856
12147,8170.56479593746
13003,8213.9533935236
13859,9862.08218153229
14715,11637.375175354
15571,0
16427,7206.36058033169
17283,6581.42256037486
18139,6323.38746014804
18995,6235.45916077528
19851,6295.66893136836
20707,6469.25635169215
21563,0
22419,7206.36058033169
23275,8579.8198079814
24131,8633.60717062818
24987,8682.2810673479
25843,9389.16206546112
26699,11637.375175354
27555,0
28411,7206.36058033169
29267,6581.42256037486
30123,6323.38746014804
30979,6235.45916077528
31835,6598.16327198304
32691,6430.89978731929
33547,0
34403,7206.36058033169
35259,8634.32690493325
36115,8595.69700195789
36971,8529.23463043661
37827,9738.04696498304
38683,11443.1636829052
39539,0
40395,7206.36058033169
164,8977.44922851676
1020,9028.80969558296
1876,10211.7546060017
2732,12507.4459889378
3588,0
4444,8931.59286850693
5300,8057.16795863743
6156,6912.35328577933
7012,7172.6626619296
7868,7045.49941639311
8724,7294.55252864956
9580,0
10436,8931.59286850693
11292,9339.01948777539
12148,8977.44922851676
13004,9028.80969558296
13860,10211.7546060017
14716,12514.0969720416
15572,0
16428,8901.79286666624
17284,7597.95437057894
18140,6912.35328577933
18996,7031.03187560103
19852,7025.89272921488
20708,7257.27198138108
21564,0
22420,8901.79286666624
23276,9274.08906459968
24132,8860.57615387029
24988,9080.50986803912
25844,9981.4928563674
26700,12514.0969720416
27556,0
28412,8901.79286666624
29268,7597.95437057894
30124,6912.35328577933
30980,7031.03187560103
31836,6925.72709662627
32692,7503.00615063505
33548,0
34404,8901.79286666624
35260,8997.16034012753
36116,8719.15586530476
36972,8963.42622642482
37828,10049.0423420478
38684,12156.2020256702
39540,0
40396,8901.79286666624
165,6891.03319565123
1021,6773.42703930005
1877,7980.17686195598
2733,9261.59891169383
3589,0
4445,5662.62529182782
5301,5031.41910139788
6157,4720.74565869972
7013,4595.1143472986
7869,4413.27049486049
8725,5139.08985593764
9581,0
10437,5662.62529182782
11293,7107.044220117
12149,6595.9307327545
13005,6998.23981113176
13861,7690.60057598694
14717,9330.2917059884
15573,0
16429,5632.08498166916
17285,5085.65811585343
18141,4805.652688761
18997,4653.79767463235
19853,4576.79762387474
20709,5231.51960448025
21565,0
22421,5632.08498166916
23277,7318.93497548473
24133,6790.47406324407
24989,7320.04989957227
25845,8053.30800582061
26701,9330.2917059884
27557,0
28413,0
29269,5085.65811585343
30125,4805.652688761
30981,4653.79767463235
31837,4576.79762387474
32693,5231.51960448025
33549,0
34405,0
35261,7318.93497548473
36117,6790.47406324407
36973,7320.04989957227
37829,8053.30800582061
38685,9330.2917059884
39541,0
40397,5632.08498166916
166,7205.77498408047
1022,7485.97971960363
1878,8567.12298933592
2734,10309.9237191178
3590,0
4446,5651.76515368873
5302,5340.27833102368
6158,5207.80804830141
7014,5277.31506513476
7870,5403.52722420124
8726,5963.58773806125
9582,0
10438,5651.76515368873
11294,7193.26134563241
12150,7205.77498408047
13006,7485.97971960363
13862,8567.12298933592
14718,10309.9237191178
15574,0
16430,5584.06629473544
17286,5758.71209457429
18142,5550.04345785694
18998,5388.41834962375
19854,5360.40984474118
20710,5832.33850071569
21566,0
22422,5584.06629473544
23278,7206.82524219752
24134,7338.96381262824
24990,7768.98749704528
25846,8192.93246198249
26702,10309.9237191178
27558,0
28414,5584.06629473544
29270,5758.71209457429
30126,5550.04345785694
30982,5388.41834962375
31838,5498.55032051234
32694,6104.03293960814
33550,0
34406,5584.06629473544
35262,7512.0293230723
36118,7394.01794595265
36974,7357.14412218076
37830,7936.72463084132
38686,9955.92244748832
39542,0
40398,5584.06629473544
167,4868.98045830233
1023,4865.8919996013
1879,5881.02187460316
2735,5994.62722390188
3591,0
4447,4192.86379650916
5303,4215.85739337972
6159,1718.72176686866
7015,4171.63752800864
7871,4220.03740903578
8727,4682.54843223008
9583,0
10439,4192.86379650916
11295,4997.8272712899
12151,4868.98045830233
13007,4865.8919996013
13863,5881.02187460316
14719,6109.01704075489
15575,0
16431,4038.29239641847
17287,4460.48250122802
18143,3936.71912978299
18999,3895.17450257868
19855,3597.21846762422
20711,4445.22625036491
21567,0
22423,4038.29239641847
23279,5739.03838255462
24135,5325.9253806362
24991,5004.35694840217
25847,4730.91086715855
26703,5644.54596555195
27559,0
28415,4038.29239641847
29271,3826.11645479263
30127,3582.76720122865
30983,3895.17450257868
31839,3597.21846762422
32695,4445.22625036491
33551,0
34407,4038.29239641847
35263,5739.03838255462
36119,5325.9253806362
36975,5004.35694840217
37831,4730.91086715855
38687,5644.54596555195
39543,0
40399,4038.29239641847
168,5548.68468324279
1024,5502.37037086324
1880,6387.24493367581
2736,6779.14190839557
3592,0
4448,2256.77106319304
5304,4358.24430613529
6160,4659.77395501216
7016,4406.75226357506
7872,4678.96849739066
8728,4894.87877124434
9584,0
10440,2256.77106319304
11296,5519.42314530228
12152,5796.47648375403
13008,5755.0127234543
13864,6335.2031515004
14720,6967.62335102065
15576,0
16432,2227.14286453353
17288,4448.70886028194
18144,4544.74152038631
19000,4425.17703714079
19856,4560.24092642143
20712,4903.385735464
21568,0
22424,2227.14286453353
23280,5654.22501593715
24136,5775.38347581225
24992,5713.62206367095
25848,6335.2031515004
26704,6967.62335102065
27560,0
28416,0
29272,4448.70886028194
30128,4544.74152038631
30984,4425.17703714079
31840,4560.24092642143
32696,4903.385735464
33552,0
34408,2227.14286453353
35264,5654.22501593715
36120,5775.38347581225
36976,5713.62206367095
37832,6335.2031515004
38688,6967.62335102065
39544,0
40400,2227.14286453353
169,3387.1071316294
1025,3560.9138713178
1881,3911.77091438553
2737,4470.14923010623
3593,0
4449,1875.78075348826
5305,3028.95273538681
6161,2848.13904626726
7017,2882.25759840615
7873,2899.5879683576
8729,3165.86653683454
9585,0
10441,1875.78075348826
11297,3296.5035570016
12153,3387.1071316294
13009,3560.9138713178
13865,3911.77091438553
14721,4503.07854816787
15577,0
16433,1726.28893162881
17289,3115.85495244479
18145,2896.66085315286
19001,2960.56041245104
19857,2973.18064175198
20713,3158.84099436429
21569,0
22425,1726.28893162881
23281,3331.19583633703
24137,3463.07671574803
24993,3600.99461433755
25849,3890.92608082209
26705,4503.07854816787
27561,0
28417,1726.28893162881
29273,3115.85495244479
30129,2896.66085315286
30985,2960.56041245104
31841,2669.29509370198
32697,3185.80181967387
33553,0
34409,1726.28893162881
35265,3222.33594981721
36121,3421.30647670547
36977,3336.30429579405
37833,3789.55908353914
38689,4165.88339818629
39545,0
40401,1726.28893162881
170,5173.50709761828
1026,5522.06296324621
1882,6222.33900443057
2738,6870.54815939167
3594,0
4450,3208.85118290529
5306,4066.43182645037
6162,4067.15765308934
7018,4088.48847800581
7874,4016.35245833731
8730,4591.03321303194
9586,0
10442,3208.85118290529
11298,5226.73776318319
12154,5173.50709761828
13010,5522.06296324621
13866,6222.33900443057
14722,6696.44718866089
15578,0
16434,3192.50262885759
17290,4310.61063543872
18146,4062.2524074897
19002,4073.85253023444
19858,4060.43736637883
20714,4575.51035170552
21570,0
22426,3192.50262885759
23282,5281.08621962713
24138,5269.05202368189
24994,5492.03649317199
25850,6165.84496104674
26706,6696.44718866089
27562,0
28418,3192.50262885759
29274,4310.61063543872
30130,4062.2524074897
30986,4073.85253023444
31842,3975.9621392609
32698,4406.7240998122
33554,0
34410,3192.50262885759
35266,5613.06758807817
36122,5238.68732693529
36978,5242.91345628692
37834,6000.60824418212
38690,6578.9898559288
39546,0
40402,3192.50262885759
171,5994.57919393843
1027,5932.90134747645
1883,6490.40944971377
2739,7622.61355719477
3595,0
4451,5614.60760738338
5307,5614.79880058669
6163,5210.79735763151
7019,4750.58551967951
7875,4933.87434241576
8731,5370.81729758843
9587,0
10443,5614.60760738338
11299,6318.31165748076
12155,5994.57919393843
13011,5932.90134747645
13867,6490.40944971377
14723,7673.01749466959
15579,0
16435,5697.65607159015
17291,5451.60857635889
18147,5023.36610581681
19003,4900.82470920628
19859,4894.67567074511
20715,5237.93234139816
21571,0
22427,5697.65607159015
23283,6733.47475291289
24139,6254.65462442756
24995,6122.44545192756
25851,6808.09969011977
26707,8130.84093341408
27563,0
28419,5697.65607159015
29275,5451.60857635889
30131,5023.36610581681
30987,4900.82470920628
31843,4894.67567074511
32699,5237.93234139816
33555,0
34411,5697.65607159015
35267,6733.47475291289
36123,6254.65462442756
36979,6122.44545192756
37835,6808.09969011977
38691,8130.84093341408
39547,0
40403,5697.65607159015
172,6979.37038319103
1028,7176.60024798496
1884,7864.28448180736
2740,9487.07696531001
3596,0
4452,7006.73555702115
5308,5913.82725403698
6164,5863.00645631146
7020,5770.65721716559
7876,5420.85901296202
8732,5785.97776562656
9588,0
10444,7006.73555702115
11300,7816.36068469049
12156,7436.18150972462
13012,7371.25393136965
13868,7841.22900785939
14724,9316.13700326838
15580,0
16436,7006.73555702115
17292,5955.48461248022
18148,5795.53056538393
19004,5768.11259861799
19860,5558.46871464381
20716,5961.74615925091
21572,0
22428,7006.73555702115
23284,8016.27866211689
24140,7396.97703585748
24996,7366.87087207946
25852,7841.22900785939
26708,9316.13700326838
27564,0
28420,7006.73555702115
29276,5955.48461248022
30132,5795.53056538393
30988,5768.11259861799
31844,5558.46871464381
32700,5961.74615925091
33556,0
34412,7006.73555702115
35268,8016.27866211689
36124,7396.97703585748
36980,7366.87087207946
37836,7841.22900785939
38692,9316.13700326838
39548,0
40404,7006.73555702115
173,7501.40329318712
1029,7771.19896689082
1885,8685.82938202085
2741,10461.6013404765
3597,0
4453,5428.52687207122
5309,5801.72136197355
6165,5723.25795112893
7021,5755.52160975915
7877,5815.18823080348
8733,5991.79982945902
9589,0
10445,5428.52687207122
11301,7483.66453015074
12157,7444.85945983752
13013,7501.62223477129
13869,8316.32733659788
14725,9854.90694581309
15581,0
16437,5312.69027339569
17293,5823.21158593961
18149,5780.79619144824
19005,5616.1732267646
19861,5695.67602485337
20717,6345.31637787292
21573,0
22429,5312.69027339569
23285,7580.52595984247
24141,7537.76262340773
24997,7498.58481210233
25853,8316.32733659788
26709,9854.90694581309
27565,0
28421,5312.69027339569
29277,5823.21158593961
30133,5780.79619144824
30989,5616.1732267646
31845,5695.67602485337
32701,6345.31637787292
33557,0
34413,5312.69027339569
35269,7580.52595984247
36125,7537.76262340773
36981,7498.58481210233
37837,8316.32733659788
38693,9854.90694581309
39549,0
40405,5312.69027339569
174,6443.76692035071
1030,6564.46822356991
1886,7314.31163365924
2742,8064.01577839062
3598,0
4454,4075.82305590826
5310,6330.38896996527
6166,1309.78208508863
7022,3118.31995112733
7878,3127.39829089455
8734,5521.03911383633
9590,0
10446,4075.82305590826
11302,6462.11175491167
12158,6443.76692035071
13014,6564.46822356991
13870,7314.31163365924
14726,8946.75638241495
15582,0
16438,3951.92150878105
17294,5860.71795317012
18150,4414.28895724281
19006,4349.73473202085
19862,4374.90025369322
20718,5220.79685914389
21574,0
22430,3951.92150878105
23286,6624.67911000174
24142,6569.84513986469
24998,6717.92588571167
25854,6999.88071727979
26710,8946.75638241495
27566,0
28422,3951.92150878105
29278,5860.71795317012
30134,4414.28895724281
30990,4349.73473202085
31846,4580.36188135101
32702,5187.49192357568
33558,0
34414,3951.92150878105
35270,6099.08722725628
36126,6034.23713577952
36982,6099.08722725628
37838,6709.38797250618
38694,8928.97457799021
39550,0
40406,3951.92150878105
175,7728.01392260075
1031,7919.38784267181
1887,8341.42157919405
2743,9770.81480519239
3599,0
4455,7319.5514090799
5311,7168.30605316184
6167,6261.39251001753
7023,6319.72926460337
7879,6332.31178752461
8735,6872.15257467698
9591,0
10447,7319.5514090799
11303,8334.79928677783
12159,7728.01392260075
13015,7919.38784267181
13871,8341.42157919405
14727,9770.81480519239
15583,0
16439,7319.5514090799
17295,7472.89828582714
18151,6210.10113318544
19007,6326.58129260053
19863,6339.17745568824
20719,6872.15257467698
21575,0
22431,7319.5514090799
23287,8403.71901427778
24143,7879.97403168302
24999,8123.59544521058
25855,8298.99016813893
26711,9770.81480519239
27567,0
28423,7319.5514090799
29279,7472.89828582714
30135,6210.10113318544
30991,6326.58129260053
31847,6473.83587836682
32703,7126.0589461754
33559,0
34415,7319.5514090799
35271,8321.64190178766
36127,7875.2697422306
36983,8042.59220392665
37839,8445.64984075649
38695,9638.57534863495
39551,0
40407,7319.5514090799
176,8639.89410738496
1032,8204.69523156062
1888,10258.9505961985
2744,11266.4421766438
3600,0
4456,7153.51063505434
5312,7234.83368131869
6168,6921.99910254163
7024,6739.56024637268
7880,6861.08397080987
8736,7103.3859875918
9592,0
10448,7153.51063505434
11304,8766.94809586651
12160,9402.08787123688
13016,8650.59702764401
13872,10080.2430678781
14728,11458.241482036
15584,0
16440,7431.73078623417
17296,7559.7579259416
18152,6699.12395326058
19008,6816.00446595702
19864,6536.22610404513
20720,7059.54354603502
21576,0
22432,7431.73078623417
23288,8877.55790256588
24144,8867.57808457292
25000,8444.18067215174
25856,9817.8316611092
26712,11458.241482036
27568,0
28424,7431.73078623417
29280,7559.7579259416
30136,6699.12395326058
30992,6816.00446595702
31848,6536.22610404513
32704,7059.54354603502
33560,0
34416,7431.73078623417
35272,8877.55790256588
36128,8867.57808457292
36984,8444.18067215174
37840,9817.8316611092
38696,11458.241482036
39552,0
40408,7431.73078623417
177,7676.49018292395
1033,7659.93364504105
1889,8480.38890501103
2745,9898.93745186343
3601,0
4457,6572.4926199685
5313,6411.24117817777
6169,6347.85643908113
7025,6317.16008580477
7881,6347.85643908113
8737,6769.70417446478
9593,0
10449,6572.4926199685
11305,7741.19632373281
12161,7676.49018292395
13017,7659.93364504105
13873,8480.38890501103
14729,9898.93745186343
15585,0
16441,6648.10608573146
17297,6619.40506229351
18153,6387.41003727808
19009,6172.97999398221
19865,6295.04504574579
20721,6776.91148905547
21577,0
22433,6648.10608573146
23289,7801.07084363822
24145,7803.88465484982
25001,7848.44875101636
25857,8220.45694337872
26713,9746.75173784195
27569,0
28425,6648.10608573146
29281,6619.40506229351
30137,6387.41003727808
30993,6172.97999398221
31849,6295.04504574579
32705,6776.91148905547
33561,0
34417,6648.10608573146
35273,7801.07084363822
36129,7803.88465484982
36985,7848.44875101636
37841,8220.45694337872
38697,9746.75173784195
39553,0
40409,6648.10608573146
178,5561.36856190573
1034,5406.38441399502
1890,5441.12452270878
2746,7287.00954255795
3602,0
4458,5026.84505945129
5314,3861.8311606166
6170,3789.98856497858
7026,3835.7145470678
7882,3751.26213799581
8738,3698.31518387696
9594,0
10450,5026.84505945129
11306,5668.350271844
12162,5528.21848435105
13018,5523.36516939138
13874,5357.33881087425
14730,7326.86321058517
15586,0
16442,4986.69622832618
17298,3942.97554532647
18154,3789.98856497858
19010,3835.7145470678
19866,3751.26213799581
20722,3788.84519640036
21578,0
22434,4986.69622832618
23290,5833.91474131406
24146,5285.22151973333
25002,5375.53659482017
25858,5461.32669013618
26714,7326.86321058517
27570,0
28426,0
29282,3942.97554532647
30138,3789.98856497858
30994,3835.7145470678
31850,3751.26213799581
32706,3788.84519640036
33562,0
34418,4986.69622832618
35274,5833.91474131406
36130,5285.22151973333
36986,5375.53659482017
37842,5461.32669013618
38698,7326.86321058517
39554,0
40410,4986.69622832618
179,8976.80449417955
1035,9058.98733468701
1891,10203.1191966547
2747,11849.2964809645
3603,0
4459,7444.44903768836
5315,7381.74842953207
6171,7841.81089038555
7027,8017.74909827492
7883,7856.4229488151
8739,8015.1234539796
9595,0
10451,7444.44903768836
11307,9530.15591409567
12163,9381.70359280702
13019,9562.03002911452
